847, -218, 1998
1324, -264, 1998
1799, -306, 1998
1997, -193, 1998
-,-,-
-716, -181, -1
-659, -157, -223
-485, 82, -1268
-336, 376, -1996
88, 461, -1997
88, 461, -1997
779, 34, -1997
1399, -105, -1997
1847, 234, -1774
1997, 381, -958
1997, 406, -212
1997, 298, 741
1997, 421, 1833
1997, 743, 1998
1997, 284, 1998
1997, -391, 1998
1980, -485, 1998
1751, -405, 1998
1440, -368, 1998
1440, -368, 1998
1218, -140, 1998
1184, -13, 1998
1306, 222, 1998
1620, 351, 1998
1952, 359, 1998
-,-,-
-627, -249, -13
-448, -110, -684
-154, 273, -1837
48, 738, -1997
872, 429, -1997
1584, -43, -1997
1899, 320, -1797
1996, 485, -1169
1997, 361, -566
1997, 257, 462
1997, 761, 1741
1997, 761, 1741
1997, 1051, 1998
1997, 524, 1998
1997, -81, 1998
1997, -662, 1998
1996, -662, 1998
1819, -689, 1998
1649, -918, 1998
1626, -837, 1998
1725, -533, 1998
1959, -202, 1998
1997, 93, 1998
1997, 262, 1998
1997, 306, 1995
1997, 357, 1366
1997, 737, 258
1997, 737, 258
-,-,-
-698, -131, 262
-551, -106, 2
-293, 338, -661
-19, 789, -1893
236, 803, -1997
730, 546, -1997
1171, 305, -1997
1245, 470, -1981
1366, 604, -1486
1809, 376, -637
1997, 87, 1375
1997, 87, 1375
1997, -144, 1998
1997, -758, 1998
1997, -1560, 1998
1948, -1327, 1998
1575, -844, 1998
1101, -510, 1998
701, -251, 1998
526, -168, 1998
484, 21, 1998
740, -61, 1998
1100, -305, 1998
1486, -235, 1998
1926, -175, 1998
1997, -294, 1998
1997, -284, 1729
-,-,-
-710, -131, 539
-585, 85, 245
-505, 670, -793
-420, 1111, -1972
268, 503, -1997
1170, -753, -1997
1651, -935, -1930
1733, -34, -1291
1791, 470, -573
1929, 37, 143
1929, 37, 143
1997, -207, 1049
1997, 86, 1690
1971, 357, 1998
1956, 138, 1998
1945, -220, 1998
1812, -418, 1998
1586, -504, 1998
1366, -199, 1998
1190, -188, 1998
1097, -50, 1998
1185, 93, 1998
1294, 237, 1998
1511, 436, 1998
1511, 436, 1998
1831, 482, 1998
1997, 422, 1998
1997, 209, 1546
1997, 58, 601
-,-,-
-565, -203, 563
-589, -80, 686
-555, 310, -40
-530, 681, -1723
-172, 614, -1997
-172, 614, -1997
540, -232, -1997
1034, -774, -1997
1371, -250, -1997
1670, 319, -1558
1824, 310, -878
1997, 41, 161
1997, 200, 1700
1997, 423, 1998
1997, 84, 1998
1955, -444, 1998
1553, -615, 1998
1166, -567, 1998
877, -454, 1998
493, -295, 1998
250, 125, 1998
250, 125, 1998
209, 238, 1998
384, 167, 1998
634, 135, 1998
927, 41, 1998
1279, -145, 1998
1618, -276, 1998
-,-,-
-671, -240, 395
-702, -216, 383
-832, 13, 306
-1397, 1311, -874
-1082, 1952, -1997
22, 919, -1997
1065, -529, -1997
1415, -599, -1997
1431, 352, -1527
1633, 519, -810
1893, 3, -476
1982, -55, 108
1991, 397, 1082
1991, 784, 1980
1991, 784, 1980
1997, 557, 1998
1997, 6, 1998
1943, -424, 1998
1765, -424, 1998
1364, -186, 1998
1155, -194, 1998
1077, -285, 1998
1097, -76, 1998
1244, -68, 1998
1467, -96, 1998
1769, -60, 1998
1992, -87, 1998
-,-,-
-322, 480, -733
-162, 952, -1858
273, 1015, -1997
1397, 403, -1997
1997, -399, -1997
1997, -280, -1930
1997, 111, -1067
1997, 72, 322
1997, 72, 322
1997, 344, 1855
1950, 522, 1998
1612, 64, 1998
1272, -355, 1998
1010, -570, 1998
703, -605, 1998
609, -641, 1998
509, -688, 1998
724, -767, 1998
1157, -772, 1998
1744, -812, 1998
1997, -919, 1998
1997, -764, 1998
-,-,-
-483, 170, -160
-67, 639, -1693
520, 1353, -1997
1365, 718, -1997
1952, 427, -1997
1997, 656, -1997
1997, 685, -1541
1997, 449, -281
1997, 327, 1520
1997, 263, 1998
1997, -460, 1998
1972, -1099, 1998
1649, -1215, 1998
1330, -1286, 1998
1022, -1157, 1998
749, -948, 1998
668, -732, 1998
668, -732, 1998
849, -387, 1998
1124, -234, 1998
1430, -151, 1998
1813, 78, 1998
1997, 275, 1998
-,-,-
-775, -249, 296
-729, -289, 165
-603, 242, -141
-547, 1232, -1345
-229, 1951, -1997
699, 1513, -1997
1708, 326, -1997
1997, -114, -1997
1997, 170, -1941
1997, 349, -908
1997, 471, 674
1997, 471, 674
1997, 155, 1872
1997, 183, 1998
1990, 400, 1998
1766, 293, 1998
1490, -146, 1998
1339, -714, 1998
1219, -1317, 1998
1040, -1257, 1998
860, -813, 1998
1028, -726, 1998
1321, -402, 1998
1694, -105, 1998
1993, 66, 1998
1997, 101, 1998
-,-,-
-989, -83, 638
-881, -142, 626
-846, -135, 670
-768, -139, 658
-657, -155, 468
-365, -62, 227
205, 16, -558
205, 16, -558
654, 105, -1776
926, 360, -1997
1376, 448, -1997
1777, 335, -1997
1813, 638, -1951
1524, 684, -1421
1657, 435, -373
1985, 417, 1304
1997, 313, 1998
1996, 111, 1998
1720, -427, 1998
1338, -1037, 1998
1004, -1341, 1998
828, -1248, 1998
859, -981, 1998
859, -981, 1998
1062, -806, 1998
1385, -748, 1998
1771, -586, 1998
1997, -413, 1998
1997, -294, 1998
1997, -187, 1609
1997, -57, 556
-,-,-
-959, -167, 176
-921, 147, 228
-891, 163, 252
-761, -11, 411
-761, -11, 411
-652, -41, 200
-419, 85, -304
-180, 400, -1191
-5, 961, -1991
469, 1079, -1997
1079, 731, -1997
1722, 638, -1997
1996, 885, -1997
1997, 720, -1802
1997, 236, -169
1997, 276, 1696
1997, 381, 1998
1997, 381, 1998
1997, 408, 1998
1997, -74, 1998
1918, -623, 1998
1543, -770, 1998
1401, -452, 1998
1307, -175, 1998
1415, -123, 1998
1673, -145, 1998
1953, -66, 1998
1997, 36, 1998
1997, -89, 1929
1997, -241, 1128
1997, -226, 429
1996, -119, -253
1682, 163, -1063
1088, 365, -1925
512, 607, -1997
512, 607, -1997
-,-,-
-763, -24, 444
-565, -40, 131
-336, 116, -311
-45, 804, -1559
-45, 804, -1559
983, 1023, -1997
1944, -178, -1997
1997, -727, -1997
1997, 522, -1951
1943, 908, -1641
1743, 330, -1214
1888, -158, 690
1997, 25, 1960
1996, 49, 1998
1913, 24, 1998
1707, -170, 1998
1424, -552, 1998
1283, -744, 1998
843, -746, 1998
601, -248, 1998
901, -509, 1998
901, -509, 1998
1383, -825, 1998
1595, -483, 1998
1860, 94, 1998
1997, -64, 1998
1997, -118, 1909
1997, -106, 1042
1997, 130, -33
-,-,-
-431, -449, -71
9, -332, -1032
61, 358, -1997
61, 358, -1997
-19, 1303, -1997
470, 1330, -1997
1300, 786, -1997
1944, 438, -1997
1997, 181, -1495
1997, 193, -191
1997, 89, 1387
1997, 124, 1998
1997, 121, 1998
1997, -240, 1998
1997, -397, 1998
1997, -324, 1998
1860, -326, 1998
1545, -237, 1998
1377, -72, 1998
1416, 202, 1998
1416, 202, 1998
1640, 258, 1998
1907, 108, 1998
1997, -51, 1998
1997, -70, 1998
-,-,-
-415, -60, 603
-466, -162, 109
-480, -304, 192
-543, -389, 289
-640, -232, 233
-682, -48, 26
-682, -48, 26
-690, 72, -13
-504, 230, -117
-92, 581, -788
468, 1132, -1911
1107, 1172, -1997
1686, 401, -1997
1906, 28, -1997
1997, 497, -1710
1997, 1146, -136
1997, 1248, 1781
1997, 62, 1998
1997, 62, 1998
1997, -846, 1998
1843, -1344, 1998
1254, -1316, 1998
927, -860, 1998
1158, -818, 1998
1751, -1017, 1998
1997, -732, 1998
1997, -312, 1998
1997, 139, 1998
-,-,-
-536, -232, 229
-413, -17, -279
-480, 686, -1615
-199, 1268, -1997
700, 882, -1997
1493, 570, -1997
1957, 597, -1997
1997, 478, -1565
1997, 368, -304
1997, 268, 1071
1997, -164, 1995
1997, -1067, 1998
1997, -1508, 1998
1691, -1505, 1998
984, -1222, 1998
452, -856, 1998
232, -703, 1998
203, -716, 1998
182, -581, 1998
182, -581, 1998
209, -293, 1998
